BirdID,BTO,RingYear,LastSeenYea,BTOcount
3570,R737668,2005,2007,1
3571,R737670,2005,2005,1
3572,R737676,2005,2008,1
3573,R737671,2005,2006,1
3574,R737672,2005,2016,1
3575,R737677,2005,2006,1
3576,R737669,2005,2010,1
3577,R737665,2005,2005,1
3578,R737664,2005,2008,1
3579,R737663,2005,2005,1
3580,R737662,2005,2008,1
3581,R737661,2005,2006,1
3582,R737679,2005,2005,1
3583,R737680,2005,2011,1
3584,R737681,2005,2009,1
3585,R737682,2005,2008,1
3586,AM19433,2005,2005,1
3587,AM19436,2005,2009,1
3588,R737683,2005,2009,1
3589,AM19435,2005,2009,1
3590,R737660,2005,2010,1
3591,R737658,2005,2005,1
3592,R737659,2005,2005,1
3593,R737685,2005,2005,1
3594,R737687,2005,2016,1
3595,R737684,2005,2018,1
3596,R737688,2005,2019,1
3597,R737686,2005,2005,1
3598,R737689,2005,2005,1
3599,R737657,2005,2005,1
3600,R737650,2005,2008,1
3601,R737649,2005,2005,1
3602,R737655,2005,2005,1
3603,R737652,2005,2006,1
3604,R737651,2005,2012,1
3605,R737654,2005,2005,1
3606,R737653,2005,2013,1
3607,R737690,2005,2006,1
3608,R737656,2005,2014,1
3609,R737586,2005,2006,1
3610,R737585,2005,2005,1
3611,R737691,2005,2005,1
3612,R737693,2005,2010,1
3613,R737692,2005,2005,1
3614,R737694,2005,2006,1
3615,R737648,2005,2009,1
3616,R737647,2005,2010,1
3617,R737695,2005,2009,1
3618,R737646,2005,2010,1
3619,R737697,2005,2006,1
3620,R737846,2005,2005,1
3621,R737849,2005,2009,1
3622,R737844,2005,2005,1
3623,R737845,2005,2008,1
3624,R737855,2005,2011,1
3625,R737851,2005,2006,1
3626,R737852,2005,2008,1
3627,R737853,2005,2008,1
3628,R737854,2005,2009,1
3629,R737847,2005,2005,1
3630,R737848,2005,2008,1
3631,R737850,2005,2006,1
3632,R737836,2005,2005,1
3633,R737837,2005,2005,1
3634,R737838,2005,2008,1
3635,R737839,2005,2019,1
3636,R737842,2005,2008,1
3637,R737843,2005,2006,1
434,HV10849,1986,1986,1
433,HV10848,1986,1986,1
432,HV10847,1986,1986,1
431,HV10846,1986,1986,1
430,HV10840,1990,1994,1
429,HV10822,1978,1985,1
428,HV10821,1978,1993,1
427,HV10803,1976,1988,1
426,HH35734,1975,1985,1
425,H603300,1994,1994,1
424,H603299,1994,1994,1
423,H603298,1994,1994,1
422,H603297,1994,1994,1
421,H603296,1994,1994,1
420,H603295,1994,1994,1
419,H603294,1994,1994,1
418,H603293,1994,1998,1
417,H603292,1994,1997,1
416,H603291,1994,1994,1
415,H603290,1994,1994,1
414,H603289,1994,1994,1
413,H603288,1994,1994,1
412,H603287,1994,1994,1
411,H603286,1994,1994,1
410,H603285,1994,1994,1
409,H603284,1994,1994,1
408,H603283,1994,1994,1
407,H603282,1994,1994,1
406,H603281,1994,1994,1
405,H603280,1994,1994,1
404,H603279,1994,1994,1
403,H603278,1994,1994,1
402,H603277,1994,1997,1
401,H603276,1994,1994,1
400,H603275,1994,1997,1
399,H603274,1994,1997,1
398,H603272,1994,1994,1
397,H603270,1994,1994,1
396,H603267,1994,1995,1
395,H603266,1994,1997,1
394,H603265,1994,1997,1
393,H603264,1994,1995,1
392,H603263,1994,1997,1
391,H603262,1994,1994,1
390,H603261,1994,1994,1
389,H603260,1999,1999,1
388,H603257,1994,1997,1
387,H603256,1994,1994,1
386,H603255,1995,1999,1
385,H603254,1994,1994,1
384,H603253,1994,1994,1
383,H603252,1994,1995,1
382,H603251,1993,1993,1
381,H603250,1994,1999,1
380,H603245,1993,1993,1
379,H603244,1993,1993,1
378,H603243,1993,1993,1
377,H603242,1993,1995,1
376,H603241,1993,1993,1
375,H603240,1993,1993,1
374,H603239,1993,1993,1
373,H603238,1992,1992,1
372,H603237,1993,1997,1
371,H603236,1993,1993,1
370,H603235,1992,1992,1
369,H603234,1992,1992,1
368,H603233,1992,1993,1
367,H603232,1992,1992,1
366,H603231,1992,1992,1
365,H603230,1992,1997,1
364,H603229,1992,1994,1
363,H603228,1992,1992,1
362,H603227,1992,1998,1
361,H603226,1992,1992,1
360,H603225,1992,1997,1
359,H603224,1992,1992,1
358,H603223,1992,1999,1
357,H603222,1992,1992,1
356,H603221,1992,1992,1
355,H603220,1992,1992,1
354,H603219,1992,1992,1
353,H603218,1992,1999,1
352,H603217,1992,1994,1
351,H603216,1992,1993,1
350,H603215,1992,1992,1
349,H603214,1992,1992,1
348,H603213,1992,1992,1
347,H603212,1992,1992,1
346,H603211,1992,1992,1
345,H603210,1991,1995,1
344,H603209,1991,1997,1
343,H603208,1991,1991,1
342,H603207,1991,1991,1
341,H603206,1991,1999,1
340,H603205,1991,1991,1
339,H603204,1991,1999,1
338,H603203,1991,1991,1
337,H603202,1991,1997,1
336,H603201,1991,1991,1
334,CA22342,1997,1997,1
333,C922400,1990,1990,1
331,C922398,1990,1997,1
330,C922397,1990,1990,1
329,C922396,1990,2001,1
328,C922395,1990,1993,1
327,C922394,1990,1991,1
326,C922393,1990,1991,1
325,C922392,1990,1991,1
324,C922391,1990,1990,1
323,C922390,1990,1998,1
322,C922389,1990,1990,1
321,C922388,1990,1996,1
320,C922387,1990,1990,1
319,C922386,1990,1991,1
318,C922385,1990,1997,1
317,C922384,1990,1997,1
316,C922383,1990,1995,1
315,C922382,1990,1990,1
314,C922381,1990,1995,1
313,C922380,1990,2006,1
312,C922379,1990,1991,1
311,C922378,1990,1990,1
310,C922377,1990,1990,1
309,C922367,1990,1990,1
308,C922366,1990,2001,1
307,C922365,1990,1993,1
306,C922364,1990,1991,1
305,C922363,1990,1990,1
304,C922362,1990,1994,1
303,C922361,1990,1990,1
302,C922360,1990,1991,1
301,C922359,1990,1991,1
300,C922358,1990,1998,1
299,C922357,1990,1991,1
298,C922356,1990,1996,1
297,C922355,1990,2001,1
296,C922354,1990,1991,1
295,C922353,1990,1990,1
294,C922352,1990,1993,1
293,C922351,1990,1996,1
292,C922350,1991,1991,1
291,C922349,1991,1991,1
290,C922348,1991,1991,1
289,C922347,1991,1994,1
288,C922346,1991,2005,1
287,C922345,1991,1999,1
286,C922344,1991,1991,1
285,C922343,1991,1991,1
284,C922342,1991,1991,1
283,C922341,1990,1995,1
282,C922340,1991,1991,1
281,C922339,1991,1991,1
280,C922338,1991,1991,1
279,C922337,1991,1991,1
278,C922336,1991,1991,1
277,C922335,1991,1993,1
276,C922334,1991,1995,1
275,C922333,1991,1991,1
274,C922332,1991,2003,1
273,C922331,1991,1991,1
272,C922330,1991,1991,1
271,C922329,1990,1991,1
270,C922328,1990,1990,1
269,C922327,1990,1991,1
268,C922326,1990,1991,1
267,C922325,1990,1990,1
266,C922324,1990,1990,1
265,C922323,1990,1990,1
264,C922322,1990,1990,1
263,C922321,1990,1996,1
262,C922320,1990,1995,1
261,C922319,1990,1991,1
260,C922318,2000,2000,1
259,C922317,1990,1991,1
258,C922316,1990,1995,1
257,C922315,1990,1991,1
256,C922314,1990,1991,1
255,C922313,1990,1991,1
254,C922312,1990,1994,1
253,C922311,1990,1993,1
252,C922310,1990,1990,1
251,C922308,1990,1995,1
250,C568850,1988,1988,1
249,C568849,1988,1995,1
248,C568847,1988,1991,1
247,C568846,1988,1990,1
246,C568845,1988,1997,1
245,C568844,1988,1993,1
244,C568843,1988,1997,1
243,C568842,1988,1999,1
242,C568841,1988,1990,1
241,C568840,1988,1995,1
240,C568839,1988,1991,1
239,C568838,1988,1991,1
238,C568837,1988,1988,1
237,C568836,1988,1993,1
236,C568835,1988,1990,1
235,C568834,1988,1990,1
234,C568833,1988,1991,1
233,C568832,1988,1991,1
232,C568831,1988,1991,1
231,C568830,1988,1991,1
230,C568829,1988,1993,1
229,C568828,1988,1997,1
228,C568827,1988,1995,1
227,C568826,1988,1990,1
226,C568825,1988,1991,1
225,C568824,1988,1990,1
224,C568823,1988,1990,1
223,C568822,1988,1990,1
222,C568821,1988,1998,1
221,C568820,1988,2005,1
220,C568819,1988,2001,1
219,C568818,1988,1988,1
218,C568817,1988,1988,1
217,C568816,1988,1996,1
216,C568815,1988,2001,1
215,C568814,1988,1999,1
214,C568813,1988,1989,1
213,C568812,1988,1993,1
212,C568811,1988,1988,1
211,C568810,1987,1988,1
210,C568805,1988,1988,1
209,C568804,1989,1989,1
208,C568803,1989,1998,1
207,C568802,1988,1997,1
206,C568801,1988,1988,1
205,C568800,1989,1990,1
204,C568799,1989,1989,1
203,C568798,1989,1989,1
202,C568795,1989,1990,1
201,C568794,1989,1990,1
200,C568793,1989,1999,1
199,C568792,1989,2004,1
198,C568791,1989,1989,1
197,C568790,1989,1990,1
196,C568789,1989,1989,1
195,C568788,1989,1989,1
194,C568787,1989,1989,1
193,C568786,1989,1998,1
192,C568785,1989,1991,1
191,C568784,1989,1991,1
190,C568783,1989,1989,1
189,C568782,1989,1991,1
188,C568781,1989,1989,1
187,C568780,1989,1989,1
186,C568779,1989,1990,1
185,C568778,1989,1991,1
184,C568777,1989,1989,1
183,C568776,1990,1995,1
182,C568775,1990,1995,1
181,C568774,1990,1991,1
180,C568773,1990,1991,1
179,C568772,1990,1993,1
178,C568769,1990,1998,1
177,C568768,1990,1990,1
176,C568767,1990,2003,1
175,C568766,1990,1990,1
174,C568765,1990,1991,1
173,C568764,1990,1993,1
172,C568763,1990,1997,1
171,C568762,1990,1998,1
170,C568761,1990,1991,1
169,C568760,1990,1999,1
168,C568759,1990,2001,1
167,C568758,1990,1990,1
166,C568757,1990,1990,1
165,C568756,1989,1998,1
163,C568754,1989,1998,1
162,C568753,1989,1989,1
161,C568752,1989,1989,1
160,C568751,1989,1989,1
159,C568750,1990,1999,1
158,C568749,1990,1990,1
157,C568748,1990,2000,1
156,C568747,1990,1990,1
155,C568746,1990,1995,1
154,C568745,1990,1990,1
153,C568744,1990,1990,1
152,C568743,1990,1991,1
151,C568742,1990,1995,1
150,C568741,1989,1991,1
149,C568740,1990,1991,1
148,C568739,1990,1995,1
147,C568738,1990,1997,1
146,C568737,1990,1991,1
145,C568736,1990,1991,1
144,C568735,1989,1991,1
143,C568733,1989,1989,1
142,C568732,1989,1990,1
141,C568731,1989,1991,1
140,C568730,1989,1995,1
139,C568729,1989,1990,1
138,C568728,1989,1991,1
137,C568727,1989,1991,1
136,C568726,1989,1990,1
135,C568725,1989,1990,1
134,C568724,1989,1991,1
133,C568723,1989,1989,1
132,C568722,1989,1998,1
131,C568721,1989,1995,1
130,C568720,1989,2002,1
129,C568719,1989,1991,1
128,C568718,1989,1991,1
127,C568717,1989,1991,1
126,C568716,1989,1991,1
125,C568715,1989,1995,1
124,C568714,1989,1991,1
123,C568713,1989,1991,1
122,C568712,1989,1997,1
121,C568711,1989,1990,1
120,C568710,1989,1991,1
119,C568709,1989,1997,1
118,C568708,1989,1990,1
117,C568707,1989,1990,1
116,C568704,1988,1994,1
115,C568703,1988,1996,1
114,C568702,1988,1991,1
113,C568701,1988,1991,1
112,B425200,1986,1986,1
111,B425199,1986,1986,1
110,B425198,1986,1986,1
109,B425197,1986,1986,1
108,B425196,1986,1986,1
107,B425194,1986,1986,1
106,B425192,1986,1986,1
105,B425191,1986,1986,1
104,B425190,1986,1986,1
103,B425189,1986,1986,1
102,B425188,1986,1986,1
101,B425187,1986,1986,1
100,B425186,1986,1986,1
99,B425185,1986,1988,1
98,B425184,1986,1990,1
97,B425177,1986,1988,1
96,B425176,1986,1986,1
95,B425175,1986,1986,1
94,B425165,1985,1991,1
93,B425164,1985,1987,1
92,B425163,1985,1986,1
3638,R737840,2005,2006,1
3639,R737841,2005,2011,1
3641,R737637,2005,2009,1
3642,R737636,2005,2007,1
3643,R737698,2005,2017,1
3644,R737699,2005,2010,1
3645,R737700,2005,2013,1
3646,R737645,2005,2008,1
3647,R737644,2005,2005,1
3648,R737643,2005,2006,1
3649,R737642,2005,2005,1
3650,R737641,2005,2008,1
3651,R737639,2005,2007,1
3652,R737640,2005,2005,1
3653,R737638,2005,2005,1
3654,R737829,2005,2011,1
3655,R737830,2005,2005,1
3656,R737831,2005,2005,1
3657,R737832,2005,2005,1
3658,R737833,2005,2005,1
3659,R737834,2005,2005,1
3660,R737835,2005,2005,1
3661,R737825,2005,2005,1
3662,R737827,2005,2005,1
3663,R737823,2005,2011,1
3664,R737824,2005,2011,1
3665,R737821,2005,2005,1
3666,R737822,2005,2005,1
3667,R737826,2005,2005,1
3668,R737828,2005,2005,1
3669,R737805,2005,2005,1
3670,R737806,2005,2005,1
3671,R737811,2005,2005,1
3672,R737812,2005,2005,1
3673,R737813,2005,2005,1
3674,R737814,2005,2005,1
3675,R737815,2005,2005,1
3676,R737816,2005,2005,1
3677,R737807,2005,2005,1
3678,R737808,2005,2005,1
3679,R737809,2005,2005,1
3680,R737810,2005,2005,1
3681,R737820,2005,2005,1
3682,R737817,2005,2005,1
3683,R737818,2005,2005,1
3684,R737801,2005,2005,1
3685,R737802,2005,2005,1
3686,R737803,2005,2005,1
3687,R737804,2005,2005,1
3688,R737634,2005,2008,1
3689,R737633,2005,2005,1
3690,R737632,2005,2005,1
3691,R737631,2005,2008,1
3692,R737630,2005,2006,1
3693,R737819,2005,2005,1
3694,R737629,2005,2014,1
3695,R737628,2005,2009,1
3696,R737627,2005,2013,1
3697,R737635,2005,2005,1
3698,R737626,2005,2017,1
3699,R737625,2005,2017,1
3700,R737624,2005,2010,1
3701,R737623,2005,2005,1
3702,R737622,2005,2006,1
3703,J854493,1995,1996,1
3704,J854499,1995,1996,1
3705,J854494,1995,1996,1
3706,J854497,1995,1996,1
3707,K278250,1995,1995,1
3708,K278247,1995,1996,1
3709,K278245,1995,2008,1
3710,K278244,2006,2006,1
4804,R737858,2006,2006,1
4805,R737859,2006,2009,1
4802,R737856,2006,2006,1
4803,R737857,2006,2013,1
4801,C922309,1990,1990,1
4806,R737587,2006,2010,1
4808,R737588,2006,2007,1
4809,R737590,2006,2007,1
4810,R737589,2006,2009,1
4820,R737595,2006,2011,1
4813,R737591,2006,2013,1
4817,R737592,2006,2015,1
4821,R737593,2006,2006,1
4822,R737594,2006,2007,1
4825,R737599,2006,2010,1
4823,R737596,2006,2015,1
4826,R737598,2006,2009,1
4824,R737597,2006,2015,1
4827,R737600,2006,2006,1
4833,V267009,2006,2006,1
4831,V267011,2006,2007,1
4830,V267012,2006,2007,1
4828,V267013,2006,2010,1
4832,V267010,2006,2013,1
4840,V267005,2006,2006,1
4837,V267006,2006,2010,1
4838,V267007,2006,2006,1
4845,V267004,2006,2007,1
4846,V267003,2006,2007,1
4848,V267002,2006,2006,1
4834,V267008,2006,2007,1
4857,V267016,2006,2006,1
4852,V267014,2006,2007,1
4853,V267001,2006,2007,1
4856,V267015,2006,2006,1
4858,V267017,2006,2006,1
4859,V267018,2006,2007,1
4807,R737621,2006,2008,1
4811,R737620,2006,2008,1
4812,R737619,2006,2011,1
4814,R737618,2006,2006,1
4815,R737617,2006,2008,1
4816,R737616,2006,2008,1
4818,R737615,2006,2009,1
4819,R737614,2006,2008,1
4835,R737613,2006,2009,1
4836,R737612,2006,2008,1
4839,R737611,2006,2006,1
4841,R737610,2006,2006,1
4842,R737609,2006,2008,1
4843,R737608,2006,2009,1
4844,R737607,2006,2006,1
4847,R737606,2006,2008,1
4849,R737605,2006,2006,1
4850,R737604,2006,2008,1
4851,R737860,2006,2006,1
4854,R737862,2006,2013,1
4860,R737863,2006,2022,1
4829,V267200,2006,2010,1
4855,R737861,2006,2007,1
4861,R737864,2006,2019,1
4862,R737865,2006,2007,1
4863,R737866,2006,2010,1
4866,R737867,2006,2013,1
4867,R737868,2006,2007,1
4868,R737869,2006,2010,1
4870,R737870,2006,2008,1
4871,R737871,2006,2010,1
4872,R737872,2006,2017,1
4873,R737873,2006,2008,1
4874,R737874,2006,2007,1
4875,R737875,2006,2009,1
4876,R737876,2006,2008,1
4877,R737877,2006,2008,1
4878,R737878,2006,2008,1
4879,R737879,2006,2008,1
4880,R737880,2006,2007,1
4881,R737881,2006,2009,1
4882,R737882,2006,2008,1
4883,R737883,2006,2013,1
4884,R737884,2006,2007,1
4885,R737885,2006,2022,1
4886,R737886,2006,2007,1
4887,R737887,2006,2010,1
4888,R737888,2006,2011,1
4890,R737890,2006,2015,1
4891,R737891,2006,2006,1
4892,R737892,2006,2013,1
4893,R737893,2006,2007,1
4894,R737897,2006,2008,1
4895,R737895,2006,2007,1
4896,R737896,2006,2015,1
4897,R737894,2006,2010,1
4898,R737899,2006,2008,1
4899,R737898,2006,2007,1
4900,R737900,2006,2006,1
4901,R737901,2006,2007,1
4920,R737920,2006,2008,1
4921,R737922,2006,2008,1
4924,R737923,2006,2009,1
4922,R737919,2006,2009,1
4923,R737921,2006,2011,1
4925,R737926,2006,2006,1
4926,R737924,2006,2008,1
4927,R737925,2006,2009,1
4864,V267019,2006,2007,1
4865,V267020,2006,2010,1
4869,V267021,2006,2011,1
4928,R737927,2006,2009,1
4929,R737928,2006,2009,1
4930,R737929,2006,2007,1
4931,R737930,2006,2006,1
4932,R737931,2006,2006,1
4902,R737902,2006,2016,1
4905,R737905,2006,2007,1
4903,R737903,2006,2007,1
4904,R737904,2006,2015,1
4906,R737906,2006,2006,1
4907,R737907,2006,2008,1
4908,R737908,2006,2007,1
4910,R737909,2006,2009,1
4911,R737910,2006,2006,1
4912,R737911,2006,2008,1
4913,R737913,2006,2006,1
4914,R737914,2006,2006,1
4915,R737912,2006,2007,1
4916,R737915,2006,2006,1
4918,R737918,2006,2008,1
4933,R737932,2006,2015,1
4917,R737916,2006,2017,1
4919,R737917,2006,2012,1
4936,R737935,2006,2011,1
4937,R737936,2006,2008,1
4934,R737933,2006,2012,1
4935,R737934,2006,2010,1
4909,V267022,2006,2010,1
4938,R737937,2007,2009,1
4939,R737938,2007,2010,1
4941,R737941,2007,2014,1
4942,R737942,2007,2009,1
4940,R737939,2007,2008,1
4943,R737940,2007,2007,1
4948,R737947,2007,2014,1
4949,R737948,2007,2008,1
4944,R737946,2007,2009,1
4945,R737945,2007,2007,1
4946,R737943,2007,2008,1
4947,R737944,2007,2018,1
4950,R737951,2007,2008,1
4953,R737952,2007,2010,1
4951,R737949,2007,2007,1
4952,R737950,2007,2008,1
4954,R737955,2007,2016,1
4957,R737956,2007,2015,1
4955,R737953,2007,2007,1
4956,R737954,2007,2011,1
4958,R737957,2007,2020,1
4959,R737958,2007,2009,1
4960,R737959,2007,2010,1
4961,R737960,2007,2010,1
4962,R737961,2007,2007,1
4963,R737962,2007,2007,1
4964,R737963,2007,2010,1
4965,R737964,2007,2019,1
4966,R737965,2007,2007,1
4967,R737966,2007,2010,1
4969,R737969,2007,2009,1
4970,R737970,2007,2010,1
4968,R737967,2007,2007,1
4971,R737968,2007,2013,1
4972,R737971,2007,2014,1
4973,R737972,2007,2015,1
4974,R737973,2007,2007,1
4999,R737974,2007,2015,1
5000,R737975,2007,2015,1
5001,V267023,2007,2011,1
5002,V267024,2007,2007,1
5003,V267025,2007,2011,1
5004,V267026,2007,2013,1
5005,V267027,2007,2015,1
5006,V267028,2007,2015,1
5007,V267029,2007,2009,1
5008,R737976,2007,2009,1
5009,R737977,2007,2022,1
5010,V267030,2007,2022,1
5011,V267031,2007,2010,1
5012,R737978,2007,2008,1
5013,R737979,2007,2007,1
5014,V267033,2007,2007,1
5015,R737980,2007,2009,1
5016,V267032,2007,2011,1
5017,R737983,2007,2008,1
5018,R737984,2007,2009,1
5019,R737982,2007,2009,1
5020,R737981,2007,2009,1
5021,R737985,2007,2008,1
5022,R737986,2007,2009,1
5023,R737987,2007,2008,1
5024,R737992,2007,2008,1
5025,R737991,2007,2007,1
5026,R737990,2007,2008,1
5027,R737988,2007,2008,1
5028,R737989,2007,2008,1
5029,V267035,2007,2007,1
5030,V267034,2007,2015,1
5031,V267036,2007,2009,1
5032,V267037,2007,2015,1
5033,R737996,2007,2008,1
5034,R737993,2007,2009,1
5035,R737994,2007,2009,1
5036,R737995,2007,2008,1
5037,R737997,2007,2008,1
5038,R737998,2007,2008,1
5039,V267038,2007,2011,1
5040,V267039,2007,2010,1
5041,V267040,2007,2007,1
5042,R738000,2007,2007,1
5043,V267101,2007,2007,1
5044,V267041,2007,2007,1
5045,V267102,2007,2008,1
5046,V267103,2007,2009,1
5047,V267104,2007,2008,1
5048,V267042,2007,2007,1
5049,V267105,2007,2008,1
5050,V267106,2007,2008,1
5051,V267107,2007,2009,1
5052,V267108,2007,2008,1
5053,V267109,2007,2009,1
5054,V267110,2007,2007,1
5055,V267111,2007,2008,1
5056,V267112,2007,2007,1
5057,V267114,2007,2008,1
5058,V267115,2007,2008,1
5059,V267116,2007,2008,1
5060,V267043,2007,2013,1
5061,V267113,2007,2009,1
5062,V267117,2007,2011,1
5063,V267118,2007,2011,1
5064,V267119,2007,2008,1
5065,V267044,2007,2007,1
5066,V267120,2007,2008,1
5067,V267121,2007,2008,1
5068,V267122,2007,2008,1
5069,V267045,2007,2007,1
5070,V267046,2007,2015,1
5071,V267123,2007,2010,1
5072,V267126,2007,2015,1
5073,V267125,2007,2009,1
5074,V267128,2007,2008,1
5075,V267127,2007,2019,1
5076,V267129,2007,2010,1
5077,V267130,2007,2021,1
5078,V267124,2007,2008,1
5079,V267131,2007,2009,1
5080,V267132,2007,2010,1
5081,V267301,2007,2009,1
5082,V267303,2007,2011,1
5083,V267304,2007,2008,1
5084,V267305,2007,2008,1
5085,V267306,2007,2009,1
5086,V267307,2007,2007,1
5087,V267302,2007,2008,1
5088,V267308,2007,2008,1
5089,V267313,2007,2007,1
5090,V267309,2007,2008,1
5091,V267310,2007,2008,1
5092,V267311,2007,2008,1
5093,V267312,2007,2008,1
5094,V267314,2007,2008,1
5095,V267318,2007,2009,1
5096,V267317,2007,2009,1
5097,V267316,2007,2008,1
5098,V267315,2007,2008,1
5099,V267133,2007,2009,1
5100,V267325,2007,2008,1
5101,V267321,2007,2008,1
5102,V267319,2007,2009,1
5103,V267320,2007,2008,1
5104,V267322,2007,2008,1
5105,V267323,2007,2008,1
5106,V267324,2007,2008,1
5107,V267327,2007,2009,1
5108,V267328,2007,2009,1
5109,V267329,2007,2009,1
5110,V267330,2007,2008,1
5111,V267331,2007,2019,1
5112,V267326,2007,2009,1
5113,V267332,2007,2008,1
5114,V267333,2007,2009,1
5115,V267334,2007,2007,1
5116,V267134,2007,2016,1
5117,V267135,2007,2009,1
5118,V267136,2007,2015,1
5119,V267137,2007,2011,1
5120,V267155,2007,2007,1
5121,V267139,2007,2010,1
5122,V267140,2007,2007,1
5123,V267138,2007,2012,1
5124,V267335,2007,2008,1
5125,V267141,2007,2014,1
5126,V267142,2007,2007,1
5127,V267143,2007,2008,1
5128,V267145,2007,2018,1
5129,V267146,2007,2007,1
5130,V267147,2007,2007,1
5131,V267148,2007,2007,1
5132,V267149,2007,2016,1
5133,V267150,2007,2009,1
5134,V267151,2007,2008,1
5135,V267152,2007,2007,1
5136,V267153,2007,2007,1
5137,V267154,2007,2008,1
5138,V267156,2007,2007,1
5139,V267157,2007,2008,1
5140,V267158,2007,2009,1
5141,V267159,2007,2009,1
5142,V267160,2007,2007,1
5143,AF65331,2007,2007,1
5144,V267161,2007,2016,1
5145,V267162,2007,2010,1
5146,V267163,2007,2008,1
5147,V267164,2007,2010,1
5148,V267165,2007,2007,1
5149,V267166,2007,2008,1
5150,V267167,2007,2007,1
5151,V267168,2007,2007,1
5152,V267169,2007,2007,1
5153,V267170,2007,2007,1
5154,V267171,2007,2007,1
5155,V267172,2007,2010,1
5156,V267173,2007,2007,1
5157,V267174,2007,2007,1
5158,V267336,2007,2011,1
5159,V267175,2008,2009,1
5160,V267176,2008,2012,1
5161,V267177,2008,2009,1
5162,V267178,2008,2017,1
5163,V267179,2008,2013,1
5164,V267180,2008,2012,1
5165,V267181,2008,2009,1
5166,V267182,2008,2008,1
5167,V267183,2008,2012,1
5168,V267184,2008,2010,1
5169,V267185,2008,2010,1
5170,V267186,2008,2013,1
5171,V267187,2008,2008,1
5172,V267188,2008,2010,1
5173,V267189,2008,2017,1
5174,V267190,2008,2016,1
5175,V267192,2008,2008,1
5176,T942343,2008,2008,1
5177,T942344,2008,2008,1
5178,T942345,2008,2008,1
5179,T942346,2008,2008,1
5180,T942347,2008,2009,1
5181,T942348,2008,2008,1
5182,T942349,2008,2009,1
5183,T942350,2008,2019,1
5184,T942351,2008,2008,1
5185,T942352,2008,2008,1
5186,T942353,2008,2008,1
5187,T942354,2008,2008,1
5188,T942355,2008,2008,1
5189,T942356,2008,2009,1
5190,T942357,2008,2008,1
5191,T942358,2008,2008,1
5192,T942359,2008,2009,1
5193,T942360,2008,2008,1
5194,V267351,2008,2010,1
5195,V267352,2008,2015,1
5196,V267353,2008,2009,1
5197,V267354,2008,2010,1
5198,V267356,2008,2009,1
5199,V267355,2008,2010,1
5200,T942361,2008,2008,1
5201,T942362,2008,2009,1
5202,T942363,2008,2009,1
5203,T942364,2008,2008,1
5204,V267357,2008,2010,1
5205,V267358,2008,2008,1
5206,T942365,2008,2009,1
5207,T942366,2008,2008,1
5208,T942367,2008,2008,1
5209,V267359,2008,2008,1
5210,V267360,2008,2008,1
5211,T942368,2008,2011,1
5212,V267361,2008,2017,1
5213,V267362,2008,2010,1
5214,T942369,2008,2008,1
5215,V267363,2008,2009,1
5216,V267364,2008,2013,1
5217,V267365,2008,2015,1
5218,T942370,2008,2009,1
5219,T942371,2008,2008,1
5220,V267366,2008,2011,1
5221,T942372,2008,2009,1
5222,T942373,2008,2009,1
5223,T942374,2008,2009,1
5224,V267367,2008,2013,1
5225,V267368,2008,2008,1
5226,V267369,2008,2015,1
5227,T942375,2008,2008,1
5228,T942376,2008,2008,1
5229,T942377,2008,2008,1
5230,T942378,2008,2009,1
5231,T942379,2008,2009,1
5232,T942380,2008,2008,1
5233,T942381,2008,2009,1
5234,T942382,2008,2009,1
5235,V267370,2008,2017,1
5236,V267371,2008,2009,1
5237,V267372,2008,2012,1
5238,T942384,2008,2009,1
5239,T942385,2008,2009,1
5240,V267373,2008,2011,1
5241,V267374,2008,2008,1
5242,V267375,2008,2012,1
5243,T942386,2008,2008,1
5244,T942387,2008,2008,1
5245,T942388,2008,2009,1
5246,T942389,2008,2008,1
5247,V267376,2008,2009,1
5248,V267377,2008,2009,1
5249,V267378,2008,2015,1
5250,T942390,2008,2008,1
5251,T942391,2008,2008,1
5252,T942392,2008,2008,1
5253,T942393,2008,2009,1
5254,V267379,2008,2013,1
5255,T942394,2008,2009,1
5256,V267380,2008,2009,1
5257,T942395,2008,2009,1
5258,T942396,2008,2008,1
5259,T942397,2008,2008,1
5260,V267381,2008,2009,1
5261,V267382,2008,2009,1
5262,V267383,2008,2010,1
5263,V267384,2008,2008,1
5264,T942398,2008,2008,1
5265,V267385,2008,2010,1
5266,V267386,2008,2009,1
5267,V267387,2008,2015,1
5268,V267388,2008,2010,1
5269,V267389,2008,2010,1
5270,T942399,2008,2008,1
5271,V267390,2008,2008,1
5272,V267391,2008,2008,1
5273,V267392,2008,2008,1
5274,T942383,2008,2009,1
5275,V267393,2009,2013,1
5276,V267394,2009,2009,1
5277,V267395,2009,2015,1
5278,V267396,2009,2009,1
5279,V267397,2009,2009,1
5280,V267398,2009,2009,1
5281,V267400,2009,2009,1
5282,V267399,2009,2015,1
5283,V267403,2009,2016,1
5284,V267404,2009,2015,1
5285,V267405,2009,2015,1
5286,V267406,2009,2009,1
5287,V267407,2009,2010,1
5288,V267408,2009,2010,1
5289,V267409,2009,2009,1
5290,V267410,2009,2014,1
5291,V267411,2009,2018,1
5292,V267412,2009,2021,1
5293,V267413,2009,2009,1
5294,V267414,2009,2009,1
5295,V267337,2009,2009,1
5296,V267339,2009,2009,1
5297,V267340,2009,2009,1
5298,V267338,2009,2009,1
